Index,Species,Bin,ef
311,CO,8,0.017541939
311,CO,9,0.005733642
311,HC,1,0.002554582
311,HC,10,0.005938988
311,HC,11,0.006687718
311,HC,12,0.007471893
311,HC,13,0.008007896
311,HC,14,0.008123598
311,HC,15,0.008161704
311,HC,16,0.008818843
311,HC,17,0.009005294
311,HC,18,0.01237668
311,HC,19,0.010971527
311,HC,2,0.002095242
311,HC,20,0.009918769
311,HC,21,0.010318154
311,HC,22,0.008524143
311,HC,23,0.010119791
311,HC,3,0.004335992
311,HC,4,0.004923018
311,HC,5,0.005571548
311,HC,6,0.006528949
311,HC,7,0.007517442
311,HC,8,0.007956882
311,HC,9,0.004647506
311,NOx,1,0.001052868
311,NOx,10,0.004328225
311,NOx,11,0.005256926
311,NOx,12,0.005738191
311,NOx,13,0.006625835
311,NOx,14,0.007799806
311,NOx,15,0.009170312
311,NOx,16,0.010633356
311,NOx,17,0.006309654
311,NOx,18,0.018652119
311,NOx,19,0.012681071
311,NOx,2,0.000856386
311,NOx,20,0.012334303
311,NOx,21,0.014350796
311,NOx,22,0.005125507
311,NOx,23,0.004963337
311,NOx,3,0.002039002
311,NOx,4,0.002792184
311,NOx,5,0.003292159
311,NOx,6,0.00412895
311,NOx,7,0.00558832
311,NOx,8,0.006458258
311,NOx,9,0.00248161
311,PM2.5,1,3.91E-05
311,PM2.5,10,0.000109491
311,PM2.5,11,0.000132739
311,PM2.5,12,0.000148841
311,PM2.5,13,0.000183759
311,PM2.5,14,0.000279197
311,PM2.5,15,0.00038632
311,PM2.5,16,0.000479195
311,PM2.5,17,0.000446991
311,PM2.5,18,0.000329739
311,PM2.5,19,0.000504512
311,PM2.5,2,2.77E-05
311,PM2.5,20,0.000938097
311,PM2.5,21,0.000795773
311,PM2.5,22,0.000871475
311,PM2.5,23,0.001836728
311,PM2.5,3,5.47E-05
311,PM2.5,4,7.02E-05
311,PM2.5,5,9.01E-05
311,PM2.5,6,0.000128467
311,PM2.5,7,0.000219768
311,PM2.5,8,0.000302277
311,PM2.5,9,8.83E-05
312,CO,1,0.001858826
312,CO,10,0.004808263
312,CO,11,0.005273744
312,CO,12,0.006074215
312,CO,13,0.006617554
312,CO,14,0.008382661
312,CO,15,0.010852301
312,CO,16,0.010949621
312,CO,17,0.008631473
312,CO,18,0.01002708
312,CO,19,0.00964649
312,CO,2,0.002554466
312,CO,20,0.01443652
312,CO,21,0.012851424
312,CO,22,0.018420096
312,CO,23,0.015065435
312,CO,3,0.003867394
312,CO,4,0.004972277
312,CO,5,0.005356032
312,CO,6,0.006410117
312,CO,7,0.007458506
312,CO,8,0.010413023
312,CO,9,0.003403532
312,HC,1,0.001775218
312,HC,10,0.004127093
312,HC,11,0.004647397
312,HC,12,0.005192333
312,HC,13,0.005564809
312,HC,14,0.005645212
312,HC,15,0.005671692
312,HC,16,0.006128349
312,HC,17,0.006257916
312,HC,18,0.008600744
312,HC,19,0.007624281
312,HC,2,0.001456015
312,HC,20,0.006892704
312,HC,21,0.007170243
312,HC,22,0.005923557
312,HC,23,0.007032397
312,HC,3,0.003013147
312,HC,4,0.00342108
312,HC,5,0.003871754
312,HC,6,0.004537066
312,HC,7,0.005223985
312,HC,8,0.005529358
312,HC,9,0.003229623
312,NOx,1,0.000280323
312,NOx,10,0.001152378
312,NOx,11,0.001399643
312,NOx,12,0.001527778
312,NOx,13,0.001764111
312,NOx,14,0.002076678
312,NOx,15,0.002441572
312,NOx,16,0.002831103
312,NOx,17,0.001679929
312,NOx,18,0.004966078
312,NOx,19,0.003376302
312,NOx,2,0.00022801
312,NOx,20,0.003283976
312,NOx,21,0.003820862
312,NOx,22,0.001364653
312,NOx,23,0.001321475
312,NOx,3,0.000542879
312,NOx,4,0.000743412
312,NOx,5,0.000876529
312,NOx,6,0.001099322
312,NOx,7,0.001487875
312,NOx,8,0.001719494
312,NOx,9,0.000660722
312,PM2.5,1,1.65E-05
312,PM2.5,10,4.63E-05
312,PM2.5,11,5.62E-05
312,PM2.5,12,6.30E-05
312,PM2.5,13,7.77E-05
312,PM2.5,14,0.000118122
312,PM2.5,15,0.000163443
312,PM2.5,16,0.000202736
312,PM2.5,17,0.000189111
312,PM2.5,18,0.000139505
312,PM2.5,19,0.000213447
312,PM2.5,2,1.17E-05
312,PM2.5,20,0.000396887
312,PM2.5,21,0.000336673
312,PM2.5,22,0.000368701
312,PM2.5,23,0.000777077
312,PM2.5,3,2.32E-05
312,PM2.5,4,2.97E-05
312,PM2.5,5,3.81E-05
312,PM2.5,6,5.44E-05
312,PM2.5,7,9.30E-05
312,PM2.5,8,0.000127886
312,PM2.5,9,3.73E-05
313,CO,1,0.001129595
313,CO,10,0.002921944
313,CO,11,0.003204814
313,CO,12,0.003691254
313,CO,13,0.004021437
313,CO,14,0.005094078
313,CO,15,0.00659486
313,CO,16,0.006654001
313,CO,17,0.00524528
313,CO,18,0.006093379
313,CO,19,0.005862098
313,CO,2,0.001552329
313,CO,20,0.008772962
313,CO,21,0.007809711
313,CO,22,0.011193751
313,CO,23,0.009155149
313,CO,3,0.002350185
313,CO,4,0.003021614
313,CO,5,0.003254819
313,CO,6,0.003895379
313,CO,7,0.004532477
313,CO,8,0.006327914
313,CO,9,0.0020683
313,HC,1,0.001017503
313,HC,10,0.002365529
313,HC,11,0.002663752
313,HC,12,0.002976093
313,HC,13,0.003189586
313,HC,14,0.00323567
313,HC,15,0.003250848
313,HC,16,0.00351259
313,HC,17,0.003586854
313,HC,18,0.004929695
313,HC,19,0.004370015
313,HC,2,0.000834545
313,HC,20,0.003950696
313,HC,21,0.004109773
313,HC,22,0.00339521
313,HC,23,0.004030764
313,HC,3,0.001727048
313,HC,4,0.001960863
313,HC,5,0.002219176
313,HC,6,0.002600513
313,HC,7,0.002994236
313,HC,8,0.003169266
313,HC,9,0.001851125
313,NOx,1,0.000114778
313,NOx,10,0.00047184
313,NOx,11,0.000573082
313,NOx,12,0.000625547
313,NOx,13,0.000722313
313,NOx,14,0.000850293
313,NOx,15,0.000999699
313,NOx,16,0.001159192
313,NOx,17,0.000687845
313,NOx,18,0.002033355
313,NOx,19,0.001382423
313,NOx,2,9.34E-05
313,NOx,20,0.00134462
313,NOx,21,0.001564447
313,NOx,22,0.000558756
313,NOx,23,0.000541077
313,NOx,3,0.000222281
313,NOx,4,0.000304389
313,NOx,5,0.000358894
313,NOx,6,0.000450116
313,NOx,7,0.000609209
313,NOx,8,0.000704045
313,NOx,9,0.000270532
313,PM2.5,1,1.05E-05
313,PM2.5,10,2.95E-05
313,PM2.5,11,3.57E-05
313,PM2.5,12,4.01E-05
313,PM2.5,13,4.95E-05
313,PM2.5,14,7.52E-05
313,PM2.5,15,0.000104009
313,PM2.5,16,0.000129014
313,PM2.5,17,0.000120344
313,PM2.5,18,8.88E-05
313,PM2.5,19,0.00013583
313,PM2.5,2,7.46E-06
313,PM2.5,20,0.000252565
313,PM2.5,21,0.000214247
313,PM2.5,22,0.000234628
313,PM2.5,23,0.000494504
313,PM2.5,3,1.47E-05
313,PM2.5,4,1.89E-05
313,PM2.5,5,2.43E-05
313,PM2.5,6,3.46E-05
313,PM2.5,7,5.92E-05
313,PM2.5,8,8.14E-05
313,PM2.5,9,2.38E-05
314,CO,1,0.000714933
314,CO,10,0.001849332
314,CO,11,0.002028363
314,CO,12,0.002336236
314,CO,13,0.002545213
314,CO,14,0.0032241
314,CO,15,0.004173962
314,CO,16,0.004211393
314,CO,17,0.003319797
314,CO,18,0.003856569
314,CO,19,0.003710189
314,CO,2,0.000982487
314,CO,20,0.005552508
314,CO,21,0.004942855
314,CO,22,0.007084652
314,CO,23,0.005794398
314,CO,3,0.001487459
314,CO,4,0.001912414
314,CO,5,0.002060012
314,CO,6,0.002465429
314,CO,7,0.002868656
314,CO,8,0.004005009
314,CO,9,0.001309051
314,HC,1,0.000671119
314,HC,10,0.001560243
314,HC,11,0.001756943
314,HC,12,0.001962955
314,HC,13,0.002103769
314,HC,14,0.002134165
314,HC,15,0.002144176
314,HC,16,0.002316815
314,HC,17,0.002365798
314,HC,18,0.003251501
314,HC,19,0.00288235
314,HC,2,0.000550445
314,HC,20,0.002605778
314,HC,21,0.002710702
314,HC,22,0.002239394
314,HC,23,0.002658589
314,HC,3,0.001139117
314,HC,4,0.001293335
314,HC,5,0.001463712
314,HC,6,0.001715232
314,HC,7,0.001974921
314,HC,8,0.002090367
314,HC,9,0.001220955
314,NOx,1,7.95E-05
314,NOx,10,0.000326658
314,NOx,11,0.000396749
314,NOx,12,0.000433071
314,NOx,13,0.000500063
314,NOx,14,0.000588665
314,NOx,15,0.000692099
314,NOx,16,0.000802517
314,NOx,17,0.0004762
314,NOx,18,0.001407707
314,NOx,19,0.000957062
314,NOx,2,6.46E-05
314,NOx,20,0.000930891
314,NOx,21,0.001083079
314,NOx,22,0.000386831
314,NOx,23,0.000374591
314,NOx,3,0.000153887
314,NOx,4,0.000210731
314,NOx,5,0.000248465
314,NOx,6,0.000311619
314,NOx,7,0.00042176
314,NOx,8,0.000487416
314,NOx,9,0.000187291
314,PM2.5,1,4.51E-06
314,PM2.5,10,1.26E-05
314,PM2.5,11,1.53E-05
314,PM2.5,12,1.72E-05
314,PM2.5,13,2.12E-05
314,PM2.5,14,3.22E-05
314,PM2.5,15,4.46E-05
314,PM2.5,16,5.53E-05
314,PM2.5,17,5.16E-05
314,PM2.5,18,3.80E-05
314,PM2.5,19,5.82E-05
314,PM2.5,2,3.20E-06
314,PM2.5,20,0.000108242
314,PM2.5,21,9.18E-05
314,PM2.5,22,0.000100555
314,PM2.5,23,0.00021193
314,PM2.5,3,6.31E-06
314,PM2.5,4,8.10E-06
314,PM2.5,5,1.04E-05
314,PM2.5,6,1.48E-05
314,PM2.5,7,2.54E-05
314,PM2.5,8,3.49E-05
314,PM2.5,9,1.02E-05
315,CO,1,0.000714933
315,CO,10,0.001849332
315,CO,11,0.002028363
315,CO,12,0.002336236
315,CO,13,0.002545213
315,CO,14,0.0032241
315,CO,15,0.004173962
315,CO,16,0.004211393
315,CO,17,0.003319797
315,CO,18,0.003856569
315,CO,19,0.003710189
315,CO,2,0.000982487
315,CO,20,0.005552508
315,CO,21,0.004942855
315,CO,22,0.007084652
315,CO,23,0.005794398
315,CO,3,0.001487459
315,CO,4,0.001912414
315,CO,5,0.002060012
315,CO,6,0.002465429
315,CO,7,0.002868656
315,CO,8,0.004005009
315,CO,9,0.001309051
315,HC,1,0.00098503
315,HC,10,0.002290033
315,HC,11,0.002578739
315,HC,12,0.002881111
315,HC,13,0.00308779
315,HC,14,0.003132404
315,HC,15,0.003147098
315,HC,16,0.003400486
315,HC,17,0.00347238
315,HC,18,0.004772364
315,HC,19,0.004230546
315,HC,2,0.000807911
315,HC,20,0.00382461
315,HC,21,0.00397861
315,HC,22,0.003286852
315,HC,23,0.003902123
315,HC,3,0.001671929
315,HC,4,0.001898282
315,HC,5,0.002148351
315,HC,6,0.002517518
315,HC,7,0.002898675
315,HC,8,0.00306812
315,HC,9,0.001792047
315,NOx,1,5.96E-05
315,NOx,10,0.000244994
315,NOx,11,0.000297562
315,NOx,12,0.000324803
315,NOx,13,0.000375047
315,NOx,14,0.000441498
315,NOx,15,0.000519074
315,NOx,16,0.000601888
315,NOx,17,0.00035715
315,NOx,18,0.00105578
315,NOx,19,0.000717796
315,NOx,2,4.85E-05
315,NOx,20,0.000698168
315,NOx,21,0.000812309
315,NOx,22,0.000290123
315,NOx,23,0.000280944
315,NOx,3,0.000115415
315,NOx,4,0.000158048
315,NOx,5,0.000186349
315,NOx,6,0.000233714
315,NOx,7,0.00031632
315,NOx,8,0.000365562
315,NOx,9,0.000140468
315,PM2.5,1,4.51E-06
315,PM2.5,10,1.26E-05
315,PM2.5,11,1.53E-05
315,PM2.5,12,1.72E-05
315,PM2.5,13,2.12E-05
315,PM2.5,14,3.22E-05
315,PM2.5,15,4.46E-05
315,PM2.5,16,5.53E-05
315,PM2.5,17,5.16E-05
315,PM2.5,18,3.80E-05
315,PM2.5,19,5.82E-05
315,PM2.5,2,3.20E-06
315,PM2.5,20,0.000108242
315,PM2.5,21,9.18E-05
315,PM2.5,22,0.000100555
315,PM2.5,23,0.00021193
315,PM2.5,3,6.31E-06
315,PM2.5,4,8.10E-06
315,PM2.5,5,1.04E-05
315,PM2.5,6,1.48E-05
315,PM2.5,7,2.54E-05
315,PM2.5,8,3.49E-05
315,PM2.5,9,1.02E-05
320,CO,1,0.013011785
320,CO,10,0.033657841
320,CO,11,0.036916211
320,CO,12,0.042519503
320,CO,13,0.046322877
320,CO,14,0.058678626
320,CO,15,0.075966107
320,CO,16,0.07664735
320,CO,17,0.060420309
320,CO,18,0.07018956
320,CO,19,0.067525433
320,CO,2,0.017881263
320,CO,20,0.101055639
320,CO,21,0.089959967
320,CO,22,0.128940673
320,CO,23,0.105458046
320,CO,3,0.027071756
320,CO,4,0.034805937
320,CO,5,0.037492223
320,CO,6,0.044870816
320,CO,7,0.052209544
320,CO,8,0.072891162
320,CO,9,0.023824721
320,HC,1,0.020783043
320,HC,10,0.048317187
320,HC,11,0.054408556
320,HC,12,0.060788286
320,HC,13,0.065148981
320,HC,14,0.066090286
320,HC,15,0.0664003
320,HC,16,0.071746522
320,HC,17,0.07326341
320,HC,18,0.100691637
320,HC,19,0.089259878
320,HC,2,0.017046033
320,HC,20,0.08069507
320,HC,21,0.083944306
320,HC,22,0.069348963
320,HC,23,0.082330501
320,HC,3,0.035275867
320,HC,4,0.040051671
320,HC,5,0.04532785
320,HC,6,0.053116871
320,HC,7,0.061158853
320,HC,8,0.064733952
320,HC,9,0.037810216
320,NOx,1,0.013243626
320,NOx,10,0.054443079
320,NOx,11,0.066124854
320,NOx,12,0.072178499
320,NOx,13,0.083343842
320,NOx,14,0.09811077
320,NOx,15,0.115349841
320,NOx,16,0.133752906
320,NOx,17,0.07936671
320,NOx,18,0.234617852
320,NOx,19,0.159510332
320,NOx,2,0.010772148
320,NOx,20,0.15514846
320,NOx,21,0.180513161
320,NOx,22,0.06447179
320,NOx,23,0.062431913
320,NOx,3,0.025647824
320,NOx,4,0.035121807
320,NOx,5,0.041410807
320,NOx,6,0.051936478
320,NOx,7,0.070293332
320,NOx,8,0.081235952
320,NOx,9,0.031215217
320,PM2.5,1,0.00014889
320,PM2.5,10,0.000416908
320,PM2.5,11,0.000505428
320,PM2.5,12,0.00056674
320,PM2.5,13,0.000699698
320,PM2.5,14,0.001063097
320,PM2.5,15,0.001470986
320,PM2.5,16,0.001824626
320,PM2.5,17,0.001702003
320,PM2.5,18,0.001255546
320,PM2.5,19,0.001921027
320,PM2.5,2,0.000105452
320,PM2.5,20,0.003571986
320,PM2.5,21,0.003030059
320,PM2.5,22,0.00331831
320,PM2.5,23,0.006993695
320,PM2.5,3,0.000208356
320,PM2.5,4,0.00026727
320,PM2.5,5,0.000343037
320,PM2.5,6,0.000489164
320,PM2.5,7,0.000836811
320,PM2.5,8,0.001150977
320,PM2.5,9,0.000336116
321,CO,1,0.010824089
321,CO,10,0.027998885
321,CO,11,0.03070942
321,CO,12,0.03537062
321,CO,13,0.038534525
321,CO,14,0.048812879
321,CO,15,0.063193784
321,CO,16,0.063760487
321,CO,17,0.05026173
321,CO,18,0.058388458
321,CO,19,0.056172256
321,CO,2,0.014874853
321,CO,20,0.084064966
321,CO,21,0.074834829
321,CO,22,0.107261637
321,CO,23,0.087727188
321,CO,3,0.022520131
321,CO,4,0.02895395
321,CO,5,0.031188586
321,CO,6,0.037326602
321,CO,7,0.043431456
321,CO,8,0.060635835
321,CO,9,0.019819026
321,HC,1,0.017319202
321,HC,10,0.040264323
321,HC,11,0.045340463
321,HC,12,0.050656905
321,HC,13,0.054290818
321,HC,14,0.055075238
321,HC,15,0.055333584
321,HC,16,0.059788768
321,HC,17,0.061052842
321,HC,18,0.083909698
321,HC,19,0.074383232
321,HC,2,0.014205027
321,HC,20,0.067245892
321,HC,21,0.069953588
321,HC,22,0.057790803
321,HC,23,0.068608751
321,HC,3,0.029396556
321,HC,4,0.033376392
321,HC,5,0.037773208
321,HC,6,0.044264059
321,HC,7,0.050965711
321,HC,8,0.05394496
321,HC,9,0.031508514
321,NOx,1,0.010594901
321,NOx,10,0.043554464
321,NOx,11,0.052899883
321,NOx,12,0.057742799
321,NOx,13,0.066675073
321,NOx,14,0.078488616
321,NOx,15,0.092279872
321,NOx,16,0.107002325
321,NOx,17,0.063493368
321,NOx,18,0.187694281
321,NOx,19,0.127608265
321,NOx,2,0.008617719
321,NOx,20,0.124118768
321,NOx,21,0.144410529
321,NOx,22,0.051577432
321,NOx,23,0.04994553
321,NOx,3,0.020518259
321,NOx,4,0.028097446
321,NOx,5,0.033128646
321,NOx,6,0.041549183
321,NOx,7,0.056234665
321,NOx,8,0.064988761
321,NOx,9,0.024972173
321,PM2.5,1,9.02E-05
321,PM2.5,10,0.000252671
321,PM2.5,11,0.00030632
321,PM2.5,12,0.000343479
321,PM2.5,13,0.00042406
321,PM2.5,14,0.000644301
321,PM2.5,15,0.000891507
321,PM2.5,16,0.001105834
321,PM2.5,17,0.001031517
321,PM2.5,18,0.000760937
321,PM2.5,19,0.001164259
321,PM2.5,2,6.39E-05
321,PM2.5,20,0.00216484
321,PM2.5,21,0.001836399
321,PM2.5,22,0.002011097
321,PM2.5,23,0.004238603
321,PM2.5,3,0.000126276
321,PM2.5,4,0.000161982
321,PM2.5,5,0.000207901
321,PM2.5,6,0.000296463
321,PM2.5,7,0.000507158
321,PM2.5,8,0.000697562
321,PM2.5,9,0.000203707
322,CO,1,0.008664991
322,CO,10,0.022413903
322,CO,11,0.024583763
322,CO,12,0.028315186
322,CO,13,0.030847982
322,CO,14,0.039076096
322,CO,15,0.050588419
322,CO,16,0.051042081
322,CO,17,0.040235942
322,CO,18,0.046741619
322,CO,19,0.044967486
322,CO,2,0.011907742
322,CO,20,0.067296393
322,CO,21,0.059907406
322,CO,22,0.085865987
322,CO,23,0.070228105
322,CO,3,0.018028004
322,CO,4,0.023178459
322,CO,5,0.024967349
322,CO,6,0.029881005
322,CO,7,0.034768114
322,CO,8,0.048540708
322,CO,9,0.015865693
322,HC,1,0.015479037
322,HC,10,0.035986238
322,HC,11,0.040523039
322,HC,12,0.045274608
322,HC,13,0.048522418
322,HC,14,0.049223494
322,HC,15,0.04945439
322,HC,16,0.053436212
322,HC,17,0.054565977
322,HC,18,0.074994292
322,HC,19,0.066480013
322,HC,2,0.012695743
322,HC,20,0.060101016
322,HC,21,0.06252102
322,HC,22,0.05165053
322,HC,23,0.061319071
322,HC,3,0.026273172
322,HC,4,0.029830151
322,HC,5,0.033759805
322,HC,6,0.039561003
322,HC,7,0.045550604
322,HC,8,0.048213308
322,HC,9,0.028160734
322,NOx,1,0.008829084
322,NOx,10,0.036295386
322,NOx,11,0.044083236
322,NOx,12,0.048118999
322,NOx,13,0.055562561
322,NOx,14,0.06540718
322,NOx,15,0.076899894
322,NOx,16,0.089168604
322,NOx,17,0.05291114
322,NOx,18,0.156411901
322,NOx,19,0.106340221
322,NOx,2,0.007181432
322,NOx,20,0.103432307
322,NOx,21,0.120342107
322,NOx,22,0.042981194
322,NOx,23,0.041621275
322,NOx,3,0.017098549
322,NOx,4,0.023414538
322,NOx,5,0.027607205
322,NOx,6,0.034624319
322,NOx,7,0.046862221
322,NOx,8,0.054157301
322,NOx,9,0.020810144
322,PM2.5,1,2.71E-05
322,PM2.5,10,7.58E-05
322,PM2.5,11,9.19E-05
322,PM2.5,12,0.000103044
322,PM2.5,13,0.000127218
322,PM2.5,14,0.00019329
322,PM2.5,15,0.000267452
322,PM2.5,16,0.00033175
322,PM2.5,17,0.000309455
322,PM2.5,18,0.000228281
322,PM2.5,19,0.000349278
322,PM2.5,2,1.92E-05
322,PM2.5,20,0.000649452
322,PM2.5,21,0.00055092
322,PM2.5,22,0.000603329
322,PM2.5,23,0.001271581
322,PM2.5,3,3.79E-05
322,PM2.5,4,4.86E-05
322,PM2.5,5,6.24E-05
322,PM2.5,6,8.89E-05
322,PM2.5,7,0.000152147
322,PM2.5,8,0.000209268
322,PM2.5,9,6.11E-05
323,CO,1,0.004546975
323,CO,10,0.011761751
323,CO,11,0.01290039
323,CO,12,0.014858464
323,CO,13,0.016187555
323,CO,14,0.020505278
323,CO,15,0.026546398
323,CO,16,0.026784458
323,CO,17,0.02111391
323,CO,18,0.02452778
323,CO,19,0.0235968
323,CO,2,0.006248617
323,CO,20,0.035313949
323,CO,21,0.03143656
323,CO,22,0.045058389
323,CO,23,0.036852372
323,CO,3,0.00946024
323,CO,4,0.012162954
323,CO,5,0.013101678
323,CO,6,0.015680131
323,CO,7,0.018244654
323,CO,8,0.025471857
323,CO,9,0.008325562
323,HC,1,0.009309071
323,HC,10,0.021642073
323,HC,11,0.024370499
323,HC,12,0.027228086
323,HC,13,0.029181314
323,HC,14,0.029602941
323,HC,15,0.029741801
323,HC,16,0.032136463
323,HC,17,0.032815902
323,HC,18,0.045101462
323,HC,19,0.039980987
323,HC,2,0.007635202
323,HC,20,0.036144667
323,HC,21,0.037600054
323,HC,22,0.031062556
323,HC,23,0.036877203
323,HC,3,0.015800649
323,HC,4,0.017939811
323,HC,5,0.020303099
323,HC,6,0.023791932
323,HC,7,0.027394069
323,HC,8,0.028995416
323,HC,9,0.016935826
323,NOx,1,0.005628541
323,NOx,10,0.023138309
323,NOx,11,0.028103063
323,NOx,12,0.030675862
323,NOx,13,0.035421133
323,NOx,14,0.041697077
323,NOx,15,0.049023682
323,NOx,16,0.056844985
323,NOx,17,0.033730852
323,NOx,18,0.099712587
323,NOx,19,0.067791891
323,NOx,2,0.004578163
323,NOx,20,0.065938096
323,NOx,21,0.076718093
323,NOx,22,0.027400511
323,NOx,23,0.026533563
323,NOx,3,0.010900325
323,NOx,4,0.014926768
323,NOx,5,0.017599593
323,NOx,6,0.022073003
323,NOx,7,0.029874666
323,NOx,8,0.034525279
323,NOx,9,0.013266467
323,PM2.5,1,1.65E-05
323,PM2.5,10,4.63E-05
323,PM2.5,11,5.62E-05
323,PM2.5,12,6.30E-05
323,PM2.5,13,7.77E-05
323,PM2.5,14,0.000118122
323,PM2.5,15,0.000163443
323,PM2.5,16,0.000202736
323,PM2.5,17,0.000189111
323,PM2.5,18,0.000139505
323,PM2.5,19,0.000213447
323,PM2.5,2,1.17E-05
323,PM2.5,20,0.000396887
323,PM2.5,21,0.000336673
323,PM2.5,22,0.000368701
323,PM2.5,23,0.000777077
323,PM2.5,3,2.32E-05
323,PM2.5,4,2.97E-05
323,PM2.5,5,3.81E-05
323,PM2.5,6,5.44E-05
323,PM2.5,7,9.30E-05
323,PM2.5,8,0.000127886
323,PM2.5,9,3.73E-05
324,CO,1,0.003331589
324,CO,10,0.008617887
324,CO,11,0.009452173
324,CO,12,0.010886862
324,CO,13,0.011860693
324,CO,14,0.015024307
324,CO,15,0.019450663
324,CO,16,0.019625091
324,CO,17,0.015470255
324,CO,18,0.017971613
324,CO,19,0.017289479
324,CO,2,0.004578389
324,CO,20,0.025874686
324,CO,21,0.023033706
324,CO,22,0.03301448
324,CO,23,0.027001895
324,CO,3,0.006931559
324,CO,4,0.00891185
324,CO,5,0.009599657
324,CO,6,0.011488901
324,CO,7,0.013367938
324,CO,8,0.018663342
324,CO,9,0.006100176
324,HC,1,0.006451403
324,HC,10,0.01499846
324,HC,11,0.016889322
324,HC,12,0.018869697
324,HC,13,0.02022333
324,HC,14,0.020515526
324,HC,15,0.02061176
324,HC,16,0.022271316
324,HC,17,0.022742184
324,HC,18,0.031256362
324,HC,19,0.027707754
324,HC,2,0.005291373
324,HC,20,0.025049095
324,HC,21,0.026057712
324,HC,22,0.021527074
324,HC,23,0.02555676
324,HC,3,0.010950217
324,HC,4,0.012432706
324,HC,5,0.01407052
324,HC,6,0.016488362
324,HC,7,0.018984727
324,HC,8,0.020094498
324,HC,9,0.011736921
324,NOx,1,0.003939979
324,NOx,10,0.016196816
324,NOx,11,0.019672144
324,NOx,12,0.021473103
324,NOx,13,0.024794793
324,NOx,14,0.029187954
324,NOx,15,0.034316578
324,NOx,16,0.03979149
324,NOx,17,0.023611596
324,NOx,18,0.069798811
324,NOx,19,0.047454324
324,NOx,2,0.003204714
324,NOx,20,0.046156667
324,NOx,21,0.053702665
324,NOx,22,0.019180358
324,NOx,23,0.018573494
324,NOx,3,0.007630228
324,NOx,4,0.010448738
324,NOx,5,0.012319715
324,NOx,6,0.015451102
324,NOx,7,0.020912266
324,NOx,8,0.024167696
324,NOx,9,0.009286527
324,PM2.5,1,9.02E-06
324,PM2.5,10,2.53E-05
324,PM2.5,11,3.06E-05
324,PM2.5,12,3.43E-05
324,PM2.5,13,4.24E-05
324,PM2.5,14,6.44E-05
324,PM2.5,15,8.92E-05
324,PM2.5,16,0.000110583
324,PM2.5,17,0.000103152
324,PM2.5,18,7.61E-05
324,PM2.5,19,0.000116426
324,PM2.5,2,6.39E-06
324,PM2.5,20,0.000216484
324,PM2.5,21,0.00018364
324,PM2.5,22,0.00020111
324,PM2.5,23,0.00042386
324,PM2.5,3,1.26E-05
324,PM2.5,4,1.62E-05
324,PM2.5,5,2.08E-05
324,PM2.5,6,2.96E-05
324,PM2.5,7,5.07E-05
324,PM2.5,8,6.98E-05
324,PM2.5,9,2.04E-05
325,CO,1,0.003331589
325,CO,10,0.008617887
325,CO,11,0.009452173
325,CO,12,0.010886862
325,CO,13,0.011860693
325,CO,14,0.015024307
325,CO,15,0.019450663
325,CO,16,0.019625091
325,CO,17,0.015470255
325,CO,18,0.017971613
325,CO,19,0.017289479
325,CO,2,0.004578389
325,CO,20,0.025874686
325,CO,21,0.023033706
325,CO,22,0.03301448
325,CO,23,0.027001895
325,CO,3,0.006931559
325,CO,4,0.00891185
325,CO,5,0.009599657
325,CO,6,0.011488901
325,CO,7,0.013367938
325,CO,8,0.018663342
325,CO,9,0.006100176
325,HC,1,0.006451403
325,HC,10,0.01499846
325,HC,11,0.016889322
325,HC,12,0.018869697
325,HC,13,0.02022333
325,HC,14,0.020515526
325,HC,15,0.02061176
325,HC,16,0.022271316
325,HC,17,0.022742184
325,HC,18,0.031256362
325,HC,19,0.027707754
325,HC,2,0.005291373
325,HC,20,0.025049095
325,HC,21,0.026057712
325,HC,22,0.021527074
325,HC,23,0.02555676
325,HC,3,0.010950217
325,HC,4,0.012432706
325,HC,5,0.01407052
325,HC,6,0.016488362
325,HC,7,0.018984727
325,HC,8,0.020094498
325,HC,9,0.011736921
325,NOx,1,0.002348536
325,NOx,10,0.009654573
325,NOx,11,0.011726141
325,NOx,12,0.012799654
325,NOx,13,0.014779641
325,NOx,14,0.01739831
325,NOx,15,0.020455372
325,NOx,16,0.023718849
325,NOx,17,0.014074363
325,NOx,18,0.041605566
325,NOx,19,0.028286499
325,NOx,2,0.001910261
325,NOx,20,0.027512994
325,NOx,21,0.032011001
325,NOx,22,0.011432998
325,NOx,23,0.011071259
325,NOx,3,0.004548214
325,NOx,4,0.006228267
325,NOx,5,0.007343516
325,NOx,6,0.009210069
325,NOx,7,0.012465351
325,NOx,8,0.014405842
325,NOx,9,0.005535498
325,PM2.5,1,9.02E-06
325,PM2.5,10,2.53E-05
325,PM2.5,11,3.06E-05
325,PM2.5,12,3.43E-05
325,PM2.5,13,4.24E-05
325,PM2.5,14,6.44E-05
325,PM2.5,15,8.92E-05
325,PM2.5,16,0.000110583
325,PM2.5,17,0.000103152
325,PM2.5,18,7.61E-05
325,PM2.5,19,0.000116426
325,PM2.5,2,6.39E-06
325,PM2.5,20,0.000216484
325,PM2.5,21,0.00018364
325,PM2.5,22,0.00020111
325,PM2.5,23,0.00042386
325,PM2.5,3,1.26E-05
325,PM2.5,4,1.62E-05
325,PM2.5,5,2.08E-05
325,PM2.5,6,2.96E-05
